id_solicitud,id_estudiante,id_periodo,id_curso,id_sede,id_horario,fecha,resultado
1504,144,2,9,3,1,2024-07-04,ASIGNADA
1505,189,2,7,2,1,2024-07-06,ASIGNADA
1506,189,2,3,1,1,2024-07-06,SIN_CUPO
1507,189,2,4,1,1,2024-07-01,SIN_CUPO
1508,189,2,6,1,1,2024-07-10,SIN_CUPO
1509,26,2,5,1,1,2024-07-03,SIN_CUPO
1510,26,2,1,2,1,2024-07-07,ASIGNADA
1511,26,2,8,1,1,2024-07-01,SIN_CUPO
1512,26,2,9,1,1,2024-07-08,SIN_CUPO
1513,69,2,4,1,2,2024-07-04,ASIGNADA
1514,69,2,5,3,1,2024-07-06,ASIGNADA
1515,69,2,1,2,1,2024-07-03,ASIGNADA
1516,69,2,8,1,2,2024-07-09,ASIGNADA
1517,50,2,8,1,1,2024-07-04,SIN_CUPO
1518,50,2,6,1,3,2024-07-11,ASIGNADA
1519,50,2,9,1,1,2024-07-04,NO_ELEGIBLE
1520,50,2,7,1,1,2024-07-11,SIN_CUPO
1521,99,2,6,1,2,2024-07-05,ASIGNADA
1522,99,2,8,2,1,2024-07-06,ASIGNADA
1523,99,2,5,1,1,2024-07-05,SIN_CUPO
1524,99,2,9,1,2,2024-07-07,ASIGNADA
1525,117,2,7,1,1,2024-07-03,DESISTIDA
1526,117,2,4,2,2,2024-07-08,ASIGNADA
1527,117,2,5,1,3,2024-07-08,ASIGNADA
1528,117,2,8,3,2,2024-07-01,ASIGNADA
1529,75,2,4,1,1,2024-07-04,SIN_CUPO
1530,75,2,9,2,2,2024-07-04,NO_ELEGIBLE
1531,75,2,1,1,3,2024-07-04,ASIGNADA
1532,75,2,2,2,1,2024-07-05,DESISTIDA
1533,118,2,7,1,3,2024-07-02,ASIGNADA
1534,118,2,5,2,2,2024-07-02,ASIGNADA
1535,118,2,8,1,1,2024-07-02,SIN_CUPO
1536,118,2,9,1,3,2024-07-09,ASIGNADA
1537,207,2,4,3,1,2024-07-08,ASIGNADA
1538,207,2,1,1,3,2024-07-02,DESISTIDA
1539,207,2,2,1,2,2024-07-08,ASIGNADA
1540,207,2,9,1,2,2024-07-08,ASIGNADA
1541,54,2,1,2,1,2024-07-11,ASIGNADA
1542,54,2,2,1,1,2024-07-01,SIN_CUPO
1543,54,2,5,1,2,2024-07-05,ASIGNADA
1544,54,2,3,1,2,2024-07-11,ASIGNADA
1545,151,2,7,1,1,2024-07-07,SIN_CUPO
1546,151,2,6,1,1,2024-07-01,SIN_CUPO
1547,151,2,5,1,1,2024-07-02,SIN_CUPO
1548,151,2,2,1,3,2024-07-09,DESISTIDA
1549,76,2,2,2,3,2024-07-09,ASIGNADA
1550,76,2,4,1,3,2024-07-07,ASIGNADA
1551,76,2,7,1,3,2024-07-03,ASIGNADA
1552,76,2,3,1,1,2024-07-04,SIN_CUPO
1553,47,2,4,2,1,2024-07-05,ASIGNADA
1554,47,2,9,1,3,2024-07-07,DESISTIDA
1555,47,2,5,2,3,2024-07-10,ASIGNADA
1556,47,2,8,1,2,2024-07-03,ASIGNADA
1557,173,2,4,2,1,2024-07-01,ASIGNADA
1558,173,2,3,1,2,2024-07-08,SIN_CUPO
1559,173,2,8,1,2,2024-07-06,ASIGNADA
1560,173,2,2,1,1,2024-07-06,SIN_CUPO
1561,185,2,2,3,1,2024-07-10,ASIGNADA
1562,185,2,1,3,3,2024-07-07,ASIGNADA
1563,185,2,4,1,2,2024-07-08,ASIGNADA
1564,185,2,6,2,2,2024-07-06,ASIGNADA
1565,120,2,3,3,1,2024-07-06,ASIGNADA
1566,120,2,2,1,1,2024-07-03,SIN_CUPO
1567,120,2,1,2,2,2024-07-06,ASIGNADA
1568,120,2,4,1,3,2024-07-04,ASIGNADA
1569,142,2,1,1,2,2024-07-02,ASIGNADA
1570,142,2,8,2,1,2024-07-04,ASIGNADA
1571,142,2,4,1,1,2024-07-08,SIN_CUPO
1572,142,2,5,3,2,2024-07-07,ASIGNADA
1573,107,2,2,2,2,2024-07-05,ASIGNADA
1574,107,2,1,2,1,2024-07-04,ASIGNADA
1575,107,2,6,2,3,2024-07-09,DESISTIDA
1576,107,2,4,1,1,2024-07-07,SIN_CUPO
1577,74,2,9,1,1,2024-07-03,SIN_CUPO
1578,74,2,1,1,2,2024-07-09,ASIGNADA
1579,74,2,4,2,1,2024-07-02,NO_ELEGIBLE
1580,74,2,8,1,1,2024-07-05,SIN_CUPO
1581,162,2,5,1,1,2024-07-07,SIN_CUPO
1582,162,2,6,3,1,2024-07-06,ASIGNADA
1583,162,2,1,1,1,2024-07-06,SIN_CUPO
1584,162,2,9,3,1,2024-07-03,ASIGNADA
1585,27,2,6,1,2,2024-07-11,ASIGNADA
1586,27,2,8,1,1,2024-07-02,SIN_CUPO
1587,27,2,9,1,3,2024-07-10,ASIGNADA
1588,27,2,5,2,1,2024-07-10,ASIGNADA
1589,155,2,7,1,2,2024-07-09,ASIGNADA
1590,155,2,9,1,1,2024-07-11,SIN_CUPO
1591,155,2,4,2,2,2024-07-05,ASIGNADA
1592,155,2,6,2,2,2024-07-07,ASIGNADA
1593,64,2,8,1,3,2024-07-08,DESISTIDA
1594,64,2,6,1,3,2024-07-01,ASIGNADA
1595,64,2,1,2,1,2024-07-11,ASIGNADA
1596,64,2,3,3,1,2024-07-03,NO_ELEGIBLE
1597,34,2,2,2,2,2024-07-03,ASIGNADA
1598,34,2,1,2,3,2024-07-08,ASIGNADA
1599,34,2,3,3,1,2024-07-04,ASIGNADA
1600,34,2,6,3,1,2024-07-06,ASIGNADA
1601,204,2,6,1,2,2024-07-05,SIN_CUPO
1602,204,2,3,1,2,2024-07-06,SIN_CUPO
1603,204,2,4,1,1,2024-07-06,SIN_CUPO
1604,204,2,2,1,1,2024-07-04,SIN_CUPO
1605,135,2,4,1,1,2024-07-01,DESISTIDA
1606,135,2,9,1,2,2024-07-05,ASIGNADA
1607,135,2,5,2,1,2024-07-08,ASIGNADA
1608,135,2,7,2,2,2024-07-10,ASIGNADA
1609,229,2,8,3,1,2024-07-01,ASIGNADA
1610,229,2,7,1,1,2024-07-05,SIN_CUPO
1611,229,2,2,2,2,2024-07-02,ASIGNADA
1612,229,2,5,1,1,2024-07-04,SIN_CUPO
1613,169,2,2,2,2,2024-07-10,ASIGNADA
1614,169,2,4,1,3,2024-07-06,DESISTIDA
1615,169,2,5,1,1,2024-07-08,SIN_CUPO
1616,169,2,7,2,1,2024-07-01,ASIGNADA
1617,94,2,1,1,1,2024-07-06,SIN_CUPO
1618,94,2,7,3,1,2024-07-03,DESISTIDA
1619,94,2,2,1,1,2024-07-11,SIN_CUPO
1620,94,2,4,2,3,2024-07-10,ASIGNADA
1621,57,2,3,2,2,2024-07-06,DESISTIDA
1622,57,2,4,1,3,2024-07-06,ASIGNADA
1623,57,2,9,1,2,2024-07-02,ASIGNADA
1624,57,2,5,1,2,2024-07-05,SIN_CUPO
1625,180,2,4,1,1,2024-07-07,SIN_CUPO
1626,180,2,3,1,1,2024-07-04,SIN_CUPO
1627,180,2,7,2,1,2024-07-04,ASIGNADA
1628,180,2,1,2,2,2024-07-03,ASIGNADA
1629,179,2,8,2,1,2024-07-07,DESISTIDA
1630,179,2,4,2,2,2024-07-11,ASIGNADA
1631,179,2,3,1,1,2024-07-05,SIN_CUPO
1632,179,2,9,2,3,2024-07-10,ASIGNADA
1633,181,2,9,1,2,2024-07-06,ASIGNADA
1634,181,2,8,1,2,2024-07-10,SIN_CUPO
1635,181,2,2,1,1,2024-07-09,SIN_CUPO
1636,181,2,5,1,2,2024-07-06,SIN_CUPO
1637,106,2,1,1,3,2024-07-07,ASIGNADA
1638,106,2,9,1,1,2024-07-11,SIN_CUPO
1639,106,2,7,1,1,2024-07-08,SIN_CUPO
1640,106,2,3,1,3,2024-07-02,ASIGNADA
1641,131,2,2,2,1,2024-07-07,NO_ELEGIBLE
1642,131,2,4,1,1,2024-07-06,SIN_CUPO
1643,131,2,1,1,2,2024-07-06,ASIGNADA
1644,131,2,8,3,3,2024-07-08,ASIGNADA
1645,160,2,4,2,3,2024-07-02,ASIGNADA
1646,160,2,1,1,1,2024-07-05,SIN_CUPO
1647,160,2,6,1,1,2024-07-04,SIN_CUPO
1648,160,2,8,3,2,2024-07-11,ASIGNADA
1649,13,2,9,1,2,2024-07-03,NO_ELEGIBLE
1650,13,2,7,1,1,2024-07-02,SIN_CUPO
1651,13,2,8,1,1,2024-07-03,SIN_CUPO
1652,13,2,1,1,1,2024-07-10,SIN_CUPO
1653,58,2,5,1,2,2024-07-08,SIN_CUPO
1654,58,2,7,3,2,2024-07-10,DESISTIDA
1655,58,2,8,2,1,2024-07-03,ASIGNADA
1656,58,2,1,1,2,2024-07-02,NO_ELEGIBLE
1657,148,2,8,1,1,2024-07-05,DESISTIDA
1658,148,2,2,3,3,2024-07-06,ASIGNADA
1659,148,2,4,1,3,2024-07-03,ASIGNADA
1660,148,2,1,1,1,2024-07-07,SIN_CUPO
1661,214,2,6,1,1,2024-07-08,SIN_CUPO
1662,214,2,4,3,1,2024-07-04,ASIGNADA
1663,214,2,9,1,2,2024-07-05,SIN_CUPO
1664,214,2,3,1,2,2024-07-04,SIN_CUPO
1665,11,2,3,2,3,2024-07-09,ASIGNADA
1666,11,2,4,2,1,2024-07-07,ASIGNADA
1667,11,2,1,1,1,2024-07-03,SIN_CUPO
1668,11,2,5,2,3,2024-07-03,ASIGNADA
1669,137,2,3,1,2,2024-07-01,SIN_CUPO
1670,137,2,7,3,3,2024-07-01,ASIGNADA
1671,137,2,4,1,2,2024-07-08,ASIGNADA
1672,137,2,2,3,1,2024-07-10,ASIGNADA
1673,231,2,6,2,1,2024-07-10,NO_ELEGIBLE
1674,231,2,3,1,1,2024-07-04,SIN_CUPO
1675,231,2,5,3,2,2024-07-05,ASIGNADA
1676,231,2,9,1,1,2024-07-10,NO_ELEGIBLE
1677,6,2,1,1,1,2024-07-10,SIN_CUPO
1678,6,2,6,1,1,2024-07-03,SIN_CUPO
1679,6,2,4,3,3,2024-07-01,ASIGNADA
1680,6,2,5,1,1,2024-07-08,SIN_CUPO
1681,194,2,7,2,2,2024-07-03,ASIGNADA
1682,194,2,5,3,2,2024-07-03,ASIGNADA
1683,194,2,3,1,1,2024-07-11,SIN_CUPO
1684,194,2,6,1,2,2024-07-02,SIN_CUPO
1685,25,2,1,1,1,2024-07-07,NO_ELEGIBLE
1686,25,2,5,1,2,2024-07-06,SIN_CUPO
1687,25,2,6,3,1,2024-07-09,ASIGNADA
1688,25,2,2,1,3,2024-07-02,ASIGNADA
1689,232,2,3,2,2,2024-07-02,ASIGNADA
1690,232,2,4,1,2,2024-07-04,ASIGNADA
1691,232,2,9,1,1,2024-07-09,SIN_CUPO
1692,232,2,6,1,1,2024-07-01,SIN_CUPO
1693,85,2,4,1,2,2024-07-11,ASIGNADA
1694,85,2,9,3,2,2024-07-04,ASIGNADA
1695,85,2,3,2,2,2024-07-08,ASIGNADA
1696,85,2,1,1,1,2024-07-10,SIN_CUPO
1697,222,2,4,2,2,2024-07-11,ASIGNADA
1698,222,2,1,1,1,2024-07-06,SIN_CUPO
1699,222,2,7,1,2,2024-07-04,ASIGNADA
1700,222,2,2,3,2,2024-07-07,ASIGNADA
1701,35,2,2,1,3,2024-07-05,DESISTIDA
1702,35,2,6,3,1,2024-07-01,ASIGNADA
1703,35,2,3,3,1,2024-07-05,ASIGNADA
1704,35,2,9,1,1,2024-07-11,SIN_CUPO
1705,153,2,5,1,1,2024-07-06,DESISTIDA
1706,153,2,9,2,2,2024-07-01,ASIGNADA
1707,153,2,3,1,1,2024-07-02,SIN_CUPO
1708,153,2,6,2,1,2024-07-05,ASIGNADA
1709,154,2,2,3,2,2024-07-01,ASIGNADA
1710,154,2,5,3,3,2024-07-11,ASIGNADA
1711,154,2,4,1,3,2024-07-07,ASIGNADA
1712,154,2,9,2,2,2024-07-11,ASIGNADA
1713,65,2,7,3,1,2024-07-11,ASIGNADA
1714,65,2,6,3,1,2024-07-09,ASIGNADA
1715,65,2,3,1,1,2024-07-02,SIN_CUPO
1716,65,2,4,1,2,2024-07-10,DESISTIDA
1717,52,2,3,1,1,2024-07-09,SIN_CUPO
1718,52,2,2,3,1,2024-07-11,ASIGNADA
1719,52,2,4,1,2,2024-07-05,SIN_CUPO
1720,52,2,7,1,2,2024-07-11,ASIGNADA
1721,43,2,5,3,1,2024-07-02,ASIGNADA
1722,43,2,4,1,1,2024-07-01,SIN_CUPO
1723,43,2,8,3,3,2024-07-02,ASIGNADA
1724,43,2,7,1,1,2024-07-08,SIN_CUPO
1725,167,2,1,3,1,2024-07-07,ASIGNADA
1726,167,2,9,2,1,2024-07-11,ASIGNADA
1727,167,2,8,1,1,2024-07-06,SIN_CUPO
1728,167,2,5,2,3,2024-07-03,ASIGNADA
1729,109,2,1,1,1,2024-07-10,SIN_CUPO
1730,109,2,7,1,1,2024-07-02,SIN_CUPO
1731,109,2,4,2,1,2024-07-09,ASIGNADA
1732,109,2,5,1,1,2024-07-11,NO_ELEGIBLE
1733,177,2,4,1,1,2024-07-05,SIN_CUPO
1734,177,2,2,1,2,2024-07-06,ASIGNADA
1735,177,2,5,1,3,2024-07-03,ASIGNADA
1736,177,2,7,1,3,2024-07-02,ASIGNADA
1737,187,2,2,3,1,2024-07-08,ASIGNADA
1738,187,2,1,1,1,2024-07-08,SIN_CUPO
1739,187,2,5,1,1,2024-07-03,SIN_CUPO
1740,187,2,9,1,1,2024-07-11,SIN_CUPO
1741,68,2,8,1,1,2024-07-11,SIN_CUPO
1742,68,2,3,1,1,2024-07-10,SIN_CUPO
1743,68,2,5,3,1,2024-07-07,ASIGNADA
1744,68,2,1,1,1,2024-07-11,SIN_CUPO
1745,134,2,2,2,1,2024-07-05,ASIGNADA
1746,134,2,4,2,1,2024-07-07,ASIGNADA
1747,134,2,9,2,1,2024-07-08,ASIGNADA
1748,134,2,8,1,3,2024-07-09,ASIGNADA
1749,53,2,4,1,2,2024-07-11,SIN_CUPO
1750,53,2,3,1,2,2024-07-10,SIN_CUPO
1751,53,2,8,1,1,2024-07-02,SIN_CUPO
1752,53,2,5,1,3,2024-07-05,SIN_CUPO
1753,22,2,1,3,3,2024-07-02,ASIGNADA
1754,22,2,9,3,1,2024-07-10,ASIGNADA
1755,22,2,5,1,1,2024-07-03,SIN_CUPO
1756,22,2,3,1,3,2024-07-05,ASIGNADA
1757,163,2,1,1,1,2024-07-01,SIN_CUPO
1758,163,2,5,1,3,2024-07-06,SIN_CUPO
1759,163,2,8,2,1,2024-07-06,ASIGNADA
1760,163,2,9,1,2,2024-07-01,SIN_CUPO
1761,33,2,9,3,2,2024-07-05,ASIGNADA
1762,33,2,4,3,1,2024-07-07,ASIGNADA
1763,33,2,3,3,1,2024-07-03,ASIGNADA
1764,33,2,5,1,3,2024-07-11,SIN_CUPO
1765,220,2,2,1,1,2024-07-06,SIN_CUPO
1766,220,2,3,2,1,2024-07-02,SIN_CUPO
1767,220,2,6,1,1,2024-07-06,SIN_CUPO
1768,220,2,7,1,1,2024-07-02,SIN_CUPO
1769,38,2,8,3,2,2024-07-07,ASIGNADA
1770,38,2,5,1,1,2024-07-08,DESISTIDA
1771,38,2,7,1,1,2024-07-04,NO_ELEGIBLE
1772,38,2,6,1,1,2024-07-02,SIN_CUPO
1773,42,2,4,1,2,2024-07-01,SIN_CUPO
1774,42,2,7,1,2,2024-07-04,ASIGNADA
1775,42,2,1,1,2,2024-07-08,ASIGNADA
1776,42,2,6,2,1,2024-07-04,ASIGNADA
1777,115,2,8,1,2,2024-07-02,SIN_CUPO
1778,115,2,7,1,2,2024-07-10,ASIGNADA
1779,115,2,5,1,3,2024-07-04,SIN_CUPO
1780,115,2,4,2,1,2024-07-04,ASIGNADA
1781,93,2,5,3,2,2024-07-05,ASIGNADA
1782,93,2,6,2,1,2024-07-05,ASIGNADA
1783,93,2,7,1,2,2024-07-03,NO_ELEGIBLE
1784,93,2,8,3,3,2024-07-02,ASIGNADA
1785,56,2,9,1,2,2024-07-02,SIN_CUPO
1786,56,2,2,2,2,2024-07-03,SIN_CUPO
1787,56,2,7,3,3,2024-07-01,ASIGNADA
1788,56,2,4,1,3,2024-07-07,ASIGNADA
1789,82,2,4,2,2,2024-07-01,ASIGNADA
1790,82,2,5,1,1,2024-07-07,SIN_CUPO
1791,82,2,3,1,2,2024-07-03,SIN_CUPO
1792,82,2,6,1,3,2024-07-02,NO_ELEGIBLE
1793,213,2,2,2,1,2024-07-03,ASIGNADA
1794,213,2,3,2,2,2024-07-06,ASIGNADA
1795,213,2,4,2,2,2024-07-01,ASIGNADA
1796,213,2,8,1,1,2024-07-02,SIN_CUPO
1797,123,2,7,2,1,2024-07-06,ASIGNADA
1798,123,2,8,3,3,2024-07-11,ASIGNADA
1799,123,2,6,2,3,2024-07-04,ASIGNADA
1800,123,2,2,1,1,2024-07-01,SIN_CUPO
1801,176,2,6,1,1,2024-07-11,SIN_CUPO
1802,176,2,8,2,1,2024-07-08,SIN_CUPO
1803,176,2,2,3,1,2024-07-03,ASIGNADA
1804,176,2,3,1,1,2024-07-03,DESISTIDA
1805,186,2,7,1,1,2024-07-08,SIN_CUPO
1806,186,2,2,2,1,2024-07-05,SIN_CUPO
1807,186,2,6,1,1,2024-07-01,SIN_CUPO
1808,186,2,9,1,1,2024-07-03,SIN_CUPO
1809,237,2,7,1,1,2024-07-04,NO_ELEGIBLE
1810,237,2,4,3,3,2024-07-09,ASIGNADA
1811,237,2,6,1,2,2024-07-04,SIN_CUPO
1812,237,2,2,1,2,2024-07-11,ASIGNADA
1813,23,2,3,3,2,2024-07-09,ASIGNADA
1814,23,2,4,1,1,2024-07-01,SIN_CUPO
1815,23,2,2,1,1,2024-07-09,SIN_CUPO
1816,23,2,9,2,2,2024-07-09,ASIGNADA
1817,48,2,2,1,3,2024-07-11,ASIGNADA
1818,48,2,5,2,2,2024-07-05,DESISTIDA
1819,48,2,4,2,1,2024-07-07,ASIGNADA
1820,48,2,9,1,1,2024-07-04,SIN_CUPO
1821,101,2,3,2,2,2024-07-05,ASIGNADA
1822,101,2,8,2,1,2024-07-06,SIN_CUPO
1823,101,2,2,1,2,2024-07-04,ASIGNADA
1824,101,2,1,1,1,2024-07-11,SIN_CUPO
1825,172,2,4,1,1,2024-07-02,SIN_CUPO
1826,172,2,1,1,1,2024-07-01,SIN_CUPO
1827,172,2,5,1,2,2024-07-09,NO_ELEGIBLE
1828,172,2,8,2,1,2024-07-10,SIN_CUPO
1829,39,2,9,1,1,2024-07-03,SIN_CUPO
1830,39,2,4,3,1,2024-07-08,ASIGNADA
1831,39,2,6,3,2,2024-07-01,ASIGNADA
1832,39,2,8,1,1,2024-07-10,SIN_CUPO
1833,217,2,3,1,1,2024-07-02,SIN_CUPO
1834,217,2,9,1,3,2024-07-10,ASIGNADA
1835,217,2,7,3,1,2024-07-02,ASIGNADA
1836,217,2,8,1,2,2024-07-08,SIN_CUPO
1837,92,2,7,1,1,2024-07-04,SIN_CUPO
1838,92,2,2,3,1,2024-07-11,ASIGNADA
1839,92,2,5,1,1,2024-07-02,SIN_CUPO
1840,92,2,4,2,2,2024-07-11,ASIGNADA
1841,145,2,9,1,3,2024-07-11,ASIGNADA
1842,145,2,8,1,1,2024-07-08,SIN_CUPO
1843,145,2,3,1,1,2024-07-06,SIN_CUPO
1844,145,2,6,1,3,2024-07-09,ASIGNADA
1845,72,2,7,1,3,2024-07-05,ASIGNADA
1846,72,2,6,1,2,2024-07-06,SIN_CUPO
1847,72,2,5,2,1,2024-07-06,SIN_CUPO
1848,72,2,9,2,1,2024-07-04,NO_ELEGIBLE
1849,102,2,3,2,1,2024-07-01,SIN_CUPO
1850,102,2,7,1,2,2024-07-02,ASIGNADA
1851,102,2,2,1,3,2024-07-02,ASIGNADA
1852,102,2,1,2,1,2024-07-09,SIN_CUPO
1853,29,2,1,1,1,2024-07-11,SIN_CUPO
1854,29,2,5,2,3,2024-07-03,ASIGNADA
1855,29,2,8,1,1,2024-07-07,SIN_CUPO
1856,29,2,3,1,2,2024-07-11,SIN_CUPO
1857,168,2,8,2,3,2024-07-06,ASIGNADA
1858,168,2,5,1,3,2024-07-11,SIN_CUPO
1859,168,2,6,3,1,2024-07-07,ASIGNADA
1860,168,2,7,2,2,2024-07-06,DESISTIDA
1861,31,2,8,3,2,2024-07-03,ASIGNADA
1862,31,2,5,2,1,2024-07-03,SIN_CUPO
1863,31,2,3,1,1,2024-07-08,SIN_CUPO
1864,31,2,7,1,1,2024-07-03,SIN_CUPO
1865,4,2,3,2,1,2024-07-05,SIN_CUPO
1866,4,2,2,1,2,2024-07-06,SIN_CUPO
1867,4,2,4,2,1,2024-07-05,SIN_CUPO
1868,4,2,7,1,2,2024-07-07,ASIGNADA
1869,36,2,2,1,1,2024-07-01,SIN_CUPO
1870,36,2,8,1,1,2024-07-04,SIN_CUPO
1871,36,2,4,3,2,2024-07-03,ASIGNADA
1872,36,2,7,1,2,2024-07-11,ASIGNADA
1873,200,2,2,2,2,2024-07-06,SIN_CUPO
1874,200,2,7,1,1,2024-07-10,SIN_CUPO
1875,200,2,6,1,1,2024-07-11,SIN_CUPO
1876,200,2,5,1,1,2024-07-11,SIN_CUPO
1877,191,2,9,3,1,2024-07-01,ASIGNADA
1878,191,2,5,2,2,2024-07-08,ASIGNADA
1879,191,2,6,1,1,2024-07-06,SIN_CUPO
1880,191,2,2,2,1,2024-07-11,SIN_CUPO
1881,59,2,3,1,1,2024-07-04,DESISTIDA
1882,59,2,4,2,1,2024-07-02,SIN_CUPO
1883,59,2,7,1,2,2024-07-05,ASIGNADA
1884,59,2,2,3,2,2024-07-02,ASIGNADA
1885,224,2,6,3,1,2024-07-04,ASIGNADA
1886,224,2,9,1,1,2024-07-02,SIN_CUPO
1887,224,2,8,1,2,2024-07-10,SIN_CUPO
1888,224,2,5,2,1,2024-07-01,SIN_CUPO
1889,51,2,7,1,2,2024-07-06,ASIGNADA
1890,51,2,3,1,1,2024-07-05,SIN_CUPO
1891,51,2,6,1,2,2024-07-05,SIN_CUPO
1892,51,2,9,1,1,2024-07-10,SIN_CUPO
1893,199,2,6,1,1,2024-07-04,SIN_CUPO
1894,199,2,4,1,2,2024-07-11,NO_ELEGIBLE
1895,199,2,7,1,1,2024-07-08,SIN_CUPO
1896,199,2,3,2,1,2024-07-09,SIN_CUPO
1897,97,2,1,1,2,2024-07-02,ASIGNADA
1898,97,2,9,1,1,2024-07-08,SIN_CUPO
1899,97,2,7,3,2,2024-07-04,ASIGNADA
1900,97,2,3,3,3,2024-07-04,ASIGNADA
1901,227,2,1,1,1,2024-07-10,SIN_CUPO
1902,227,2,7,1,1,2024-07-03,SIN_CUPO
1903,227,2,4,1,1,2024-07-02,SIN_CUPO
1904,227,2,8,3,2,2024-07-02,ASIGNADA
1905,138,2,9,2,2,2024-07-08,ASIGNADA
1906,138,2,2,1,1,2024-07-06,NO_ELEGIBLE
1907,138,2,3,1,1,2024-07-10,SIN_CUPO
1908,138,2,4,1,1,2024-07-09,SIN_CUPO
1909,55,2,4,2,3,2024-07-07,ASIGNADA
1910,55,2,1,2,1,2024-07-09,SIN_CUPO
1911,55,2,7,3,2,2024-07-08,ASIGNADA
1912,55,2,5,2,3,2024-07-07,DESISTIDA
1913,209,2,4,2,3,2024-07-03,ASIGNADA
1914,209,2,2,1,1,2024-07-10,SIN_CUPO
1915,209,2,6,2,1,2024-07-03,ASIGNADA
1916,209,2,8,1,1,2024-07-10,SIN_CUPO
1917,150,2,5,3,2,2024-07-10,ASIGNADA
1918,150,2,6,2,2,2024-07-03,NO_ELEGIBLE
1919,150,2,7,3,1,2024-07-09,ASIGNADA
1920,150,2,1,1,2,2024-07-11,DESISTIDA
1921,58,3,9,1,1,2025-02-05,ASIGNADA
1922,58,3,2,1,2,2025-02-03,ASIGNADA
1923,58,3,3,1,2,2025-02-01,ASIGNADA
1924,58,3,7,1,2,2025-02-01,ASIGNADA
1925,54,3,3,1,1,2025-02-04,ASIGNADA
1926,54,3,1,2,1,2025-02-05,ASIGNADA
1927,54,3,4,1,1,2025-02-03,ASIGNADA
1928,54,3,5,1,1,2025-02-09,ASIGNADA
1929,87,3,2,2,1,2025-02-10,ASIGNADA
1930,87,3,1,1,3,2025-02-02,ASIGNADA
1931,87,3,9,1,1,2025-02-07,ASIGNADA
1932,87,3,6,1,1,2025-02-11,NO_ELEGIBLE
1933,38,3,7,1,3,2025-02-04,ASIGNADA
1934,38,3,1,1,1,2025-02-04,ASIGNADA
1935,38,3,8,3,2,2025-02-07,ASIGNADA
1936,38,3,6,3,1,2025-02-06,ASIGNADA
1937,72,3,8,2,1,2025-02-08,ASIGNADA
1938,72,3,2,1,3,2025-02-09,ASIGNADA
1939,72,3,1,1,1,2025-02-06,ASIGNADA
1940,72,3,6,3,1,2025-02-05,ASIGNADA
1941,206,3,6,2,1,2025-02-02,ASIGNADA
1942,206,3,3,2,1,2025-02-02,ASIGNADA
1943,206,3,2,2,2,2025-02-11,ASIGNADA
1944,206,3,4,2,1,2025-02-08,ASIGNADA
1945,28,3,3,2,3,2025-02-11,ASIGNADA
1946,28,3,1,1,1,2025-02-06,ASIGNADA
1947,28,3,5,1,2,2025-02-01,ASIGNADA
1948,28,3,6,1,2,2025-02-02,ASIGNADA
1949,157,3,9,2,1,2025-02-03,ASIGNADA
1950,157,3,2,1,3,2025-02-09,ASIGNADA
1951,157,3,8,3,1,2025-02-03,ASIGNADA
1952,157,3,5,2,1,2025-02-09,ASIGNADA
1953,101,3,5,2,1,2025-02-04,ASIGNADA
1954,101,3,7,2,1,2025-02-07,ASIGNADA
1955,101,3,4,3,1,2025-02-10,ASIGNADA
1956,101,3,1,1,1,2025-02-08,ASIGNADA
1957,89,3,6,1,1,2025-02-04,ASIGNADA
1958,89,3,1,1,3,2025-02-11,ASIGNADA
1959,89,3,8,2,2,2025-02-02,ASIGNADA
1960,89,3,2,1,2,2025-02-02,ASIGNADA
1961,104,3,9,3,2,2025-02-08,ASIGNADA
1962,104,3,1,2,2,2025-02-06,ASIGNADA
1963,104,3,8,1,2,2025-02-10,ASIGNADA
1964,104,3,2,1,2,2025-02-07,ASIGNADA
1965,94,3,7,1,2,2025-02-05,NO_ELEGIBLE
1966,94,3,6,2,1,2025-02-01,ASIGNADA
1967,94,3,8,1,2,2025-02-11,ASIGNADA
1968,94,3,5,1,2,2025-02-05,ASIGNADA
1969,214,3,4,2,2,2025-02-10,ASIGNADA
1970,214,3,7,2,2,2025-02-03,ASIGNADA
1971,214,3,8,2,1,2025-02-11,ASIGNADA
1972,214,3,6,1,2,2025-02-03,ASIGNADA
1973,205,3,9,1,2,2025-02-04,ASIGNADA
1974,205,3,6,1,1,2025-02-03,ASIGNADA
1975,205,3,5,1,2,2025-02-09,ASIGNADA
1976,205,3,4,1,3,2025-02-04,NO_ELEGIBLE
1977,230,3,4,3,1,2025-02-02,ASIGNADA
1978,230,3,3,2,1,2025-02-04,ASIGNADA
1979,230,3,9,1,1,2025-02-05,ASIGNADA
1980,230,3,6,2,1,2025-02-04,ASIGNADA
1981,221,3,1,1,1,2025-02-09,ASIGNADA
1982,221,3,7,2,1,2025-02-05,ASIGNADA
1983,221,3,2,2,1,2025-02-10,ASIGNADA
1984,221,3,6,2,2,2025-02-03,ASIGNADA
1985,153,3,9,1,1,2025-02-03,ASIGNADA
1986,153,3,8,3,2,2025-02-03,ASIGNADA
1987,153,3,6,1,1,2025-02-07,ASIGNADA
1988,153,3,2,1,1,2025-02-01,ASIGNADA
1989,144,3,3,1,2,2025-02-03,ASIGNADA
1990,144,3,8,3,1,2025-02-04,ASIGNADA
1991,144,3,2,1,1,2025-02-07,ASIGNADA
1992,144,3,9,2,2,2025-02-11,ASIGNADA
