id_matricula,id_solicitud,id_grupo,fecha,estado,nota,fecha_retiro
1627,2627,203,2025-02-03,APROBADO,89.28,
1628,2628,164,2025-02-05,APROBADO,98.49,
1629,2632,237,2025-02-03,APROBADO,80.75,
1630,2635,213,2025-02-12,APROBADO,82.14,
1631,2636,200,2025-02-08,REPROBADO,52.73,
1632,2637,214,2025-02-06,APROBADO,78.42,
1633,2638,220,2025-02-10,APROBADO,90.15,
1634,2639,205,2025-02-02,APROBADO,84.9,
1635,2640,193,2025-02-04,REPROBADO,34.99,
1636,2642,165,2025-02-02,APROBADO,81.53,
1637,2644,194,2025-02-10,APROBADO,86.73,
1638,2645,215,2025-02-11,APROBADO,93.97,
1639,2655,234,2025-02-09,RETIRADO,,2025-02-26
1640,2657,202,2025-02-04,REPROBADO,26.88,
1641,2661,165,2025-02-02,APROBADO,70.36,
1642,2662,242,2025-02-09,REPROBADO,28.12,
1643,2666,207,2025-02-09,APROBADO,97.11,
1644,2667,238,2025-02-10,RETIRADO,,2025-02-23
1645,2668,179,2025-02-02,APROBADO,84.02,
1646,2669,205,2025-02-11,RETIRADO,,2025-04-08
1647,2670,219,2025-02-07,APROBADO,71.8,
1648,2671,232,2025-02-11,APROBADO,74.7,
1649,2673,206,2025-02-07,APROBADO,73.98,
1650,2674,218,2025-02-07,RETIRADO,,2025-03-29
1651,2676,212,2025-02-12,REPROBADO,44.8,
1652,2677,187,2025-02-08,REPROBADO,64.22,
1653,2681,227,2025-02-06,APROBADO,98.05,
1654,2686,168,2025-02-12,REPROBADO,50.31,
1655,2691,202,2025-02-04,APROBADO,75.73,
1656,2692,210,2025-02-12,APROBADO,91.28,
1657,2696,174,2025-02-12,APROBADO,92.55,
1658,2702,227,2025-02-12,REPROBADO,52.01,
1659,2706,197,2025-02-05,APROBADO,89.53,
1660,2707,202,2025-02-08,APROBADO,88.58,
1661,2710,221,2025-02-11,APROBADO,83.64,
1662,2711,194,2025-02-04,APROBADO,77.0,
1663,2712,238,2025-02-08,APROBADO,90.17,
1664,2713,241,2025-02-07,APROBADO,96.85,
1665,2719,168,2025-02-03,APROBADO,99.09,
1666,2720,228,2025-02-11,APROBADO,72.57,
1667,2724,220,2025-02-04,APROBADO,80.95,
1668,2726,223,2025-02-06,APROBADO,97.64,
1669,2728,187,2025-02-11,APROBADO,75.77,
1670,2730,205,2025-02-04,APROBADO,75.79,
1671,2735,174,2025-02-03,REPROBADO,30.27,
1672,2738,218,2025-02-10,REPROBADO,63.09,
1673,2742,202,2025-02-04,APROBADO,95.71,
1674,2743,177,2025-02-09,RETIRADO,,2025-04-04
1675,2744,191,2025-02-02,APROBADO,72.46,
1676,2747,184,2025-02-07,RETIRADO,,2025-04-10
1677,2750,223,2025-02-11,RETIRADO,,2025-04-07
1678,2754,171,2025-02-11,REPROBADO,64.04,
1679,2759,203,2025-02-08,APROBADO,89.16,
1680,2760,210,2025-02-11,APROBADO,80.96,
1681,2764,191,2025-02-06,APROBADO,99.58,
1682,2765,238,2025-02-04,REPROBADO,68.95,
1683,2768,228,2025-02-03,APROBADO,96.9,
1684,2770,191,2025-02-08,APROBADO,97.09,
1685,2773,196,2025-02-10,REPROBADO,42.26,
1686,2774,176,2025-02-08,APROBADO,98.29,
1687,2775,169,2025-02-08,APROBADO,88.3,
1688,2777,169,2025-02-04,APROBADO,89.58,
1689,2779,197,2025-02-10,APROBADO,79.47,
1690,2781,240,2025-02-02,APROBADO,87.31,
1691,2783,165,2025-02-07,APROBADO,83.67,
1692,2785,167,2025-02-07,APROBADO,97.26,
1693,2788,239,2025-02-04,REPROBADO,44.02,
1694,2792,242,2025-02-04,APROBADO,80.55,
1695,2793,170,2025-02-09,APROBADO,96.52,
1696,2796,185,2025-02-06,REPROBADO,32.19,
1697,2797,237,2025-02-09,APROBADO,72.66,
1698,2804,232,2025-02-10,APROBADO,98.06,
1699,2805,202,2025-02-10,REPROBADO,24.05,
1700,2808,239,2025-02-04,APROBADO,75.3,
1701,2814,196,2025-02-03,APROBADO,97.76,
1702,2821,186,2025-02-09,REPROBADO,28.77,
1703,2825,238,2025-02-08,APROBADO,80.04,
1704,2827,164,2025-02-05,APROBADO,71.97,
1705,2830,193,2025-02-09,APROBADO,72.39,
1706,2839,203,2025-02-07,RETIRADO,,2025-04-03
1707,2841,218,2025-02-06,APROBADO,95.58,
1708,2842,184,2025-02-07,RETIRADO,,2025-03-11
1709,2844,241,2025-02-06,REPROBADO,59.19,
1710,2845,231,2025-02-11,APROBADO,77.45,
1711,2846,185,2025-02-07,APROBADO,71.46,
1712,2848,222,2025-02-06,REPROBADO,66.09,
1713,2851,242,2025-02-04,APROBADO,86.7,
1714,2857,210,2025-02-07,APROBADO,85.64,
1715,2861,200,2025-02-08,APROBADO,99.52,
1716,2864,194,2025-02-09,APROBADO,93.98,
1717,2866,200,2025-02-04,REPROBADO,56.79,
1718,2869,164,2025-02-11,REPROBADO,24.74,
1719,2871,184,2025-02-09,APROBADO,88.86,
1720,2873,200,2025-02-02,APROBADO,74.17,
1721,2875,233,2025-02-09,RETIRADO,,2025-03-05
1722,2877,203,2025-02-08,REPROBADO,24.28,
1723,2881,280,2025-07-04,APROBADO,89.76,
1724,2882,263,2025-07-03,APROBADO,73.27,
1725,2883,322,2025-07-10,APROBADO,91.58,
1726,2884,302,2025-07-02,APROBADO,72.1,
1727,2885,263,2025-07-04,APROBADO,84.38,
1728,2886,282,2025-07-04,REPROBADO,61.47,
1729,2887,307,2025-07-08,APROBADO,71.77,
1730,2888,319,2025-07-06,APROBADO,73.55,
1731,2889,252,2025-07-10,APROBADO,72.83,
1732,2890,271,2025-07-02,REPROBADO,23.25,
1733,2891,265,2025-07-08,APROBADO,81.55,
1734,2892,320,2025-07-12,REPROBADO,47.64,
1735,2893,261,2025-07-12,APROBADO,89.76,
1736,2894,317,2025-07-10,APROBADO,95.04,
1737,2895,272,2025-07-07,REPROBADO,43.42,
1738,2896,281,2025-07-09,APROBADO,96.47,
1739,2897,262,2025-07-03,APROBADO,96.34,
1740,2898,298,2025-07-04,APROBADO,83.96,
1741,2900,280,2025-07-05,APROBADO,99.49,
1742,2901,260,2025-07-04,APROBADO,96.86,
1743,2902,289,2025-07-10,APROBADO,74.83,
1744,2904,266,2025-07-02,RETIRADO,,2025-08-02
1745,2905,298,2025-07-03,REPROBADO,39.06,
1746,2906,289,2025-07-05,APROBADO,88.23,
1747,2907,322,2025-07-09,APROBADO,95.92,
1748,2908,271,2025-07-12,RETIRADO,,2025-08-31
1749,2910,245,2025-07-03,APROBADO,71.8,
1750,2911,320,2025-07-04,APROBADO,94.01,
1751,2912,299,2025-07-09,APROBADO,81.73,
1752,2913,314,2025-07-06,APROBADO,99.47,
1753,2914,271,2025-07-02,APROBADO,76.65,
1754,2915,281,2025-07-09,APROBADO,99.33,
1755,2916,317,2025-07-02,RETIRADO,,2025-09-05
1756,2917,291,2025-07-03,APROBADO,75.3,
1757,2918,309,2025-07-02,APROBADO,98.47,
1758,2919,254,2025-07-08,APROBADO,71.87,
1759,2920,275,2025-07-10,APROBADO,94.11,
1760,2921,316,2025-07-09,APROBADO,77.21,
1761,2922,253,2025-07-07,APROBADO,95.49,
1762,2923,312,2025-07-10,RETIRADO,,2025-07-21
1763,2924,283,2025-07-02,APROBADO,82.67,
1764,2925,308,2025-07-10,APROBADO,91.58,
1765,2926,271,2025-07-10,REPROBADO,32.01,
1766,2927,262,2025-07-11,REPROBADO,43.57,
1767,2928,250,2025-07-10,REPROBADO,28.71,
1768,2929,317,2025-07-12,APROBADO,96.57,
1769,2930,255,2025-07-04,APROBADO,99.08,
1770,2931,245,2025-07-12,APROBADO,77.38,
1771,2932,279,2025-07-09,REPROBADO,20.8,
1772,2933,246,2025-07-02,APROBADO,76.16,
1773,2934,265,2025-07-05,APROBADO,78.74,
1774,2935,308,2025-07-07,APROBADO,75.05,
1775,2936,276,2025-07-07,APROBADO,80.12,
1776,2937,272,2025-07-06,APROBADO,91.0,
1777,2938,246,2025-07-11,APROBADO,81.93,
1778,2939,283,2025-07-04,APROBADO,74.11,
1779,2941,263,2025-07-08,APROBADO,83.29,
1780,2943,244,2025-07-07,APROBADO,72.86,
1781,2944,298,2025-07-04,REPROBADO,48.7,
1782,2945,280,2025-07-08,APROBADO,87.52,
1783,2947,259,2025-07-04,RETIRADO,,2025-08-13
1784,2948,271,2025-07-11,APROBADO,99.81,
1785,2949,272,2025-07-07,APROBADO,81.45,
1786,2950,290,2025-07-04,RETIRADO,,2025-09-10
1787,2952,265,2025-07-04,RETIRADO,,2025-08-19
1788,2953,309,2025-07-10,REPROBADO,37.09,
1789,2954,316,2025-07-02,RETIRADO,,2025-09-14
1790,2955,250,2025-07-05,REPROBADO,33.22,
1791,2956,262,2025-07-10,APROBADO,78.6,
1792,2957,309,2025-07-04,APROBADO,90.92,
1793,2958,297,2025-07-07,APROBADO,96.12,
1794,2959,262,2025-07-06,REPROBADO,49.42,
1795,2960,316,2025-07-09,RETIRADO,,2025-07-24
1796,2961,265,2025-07-05,APROBADO,82.38,
1797,2963,298,2025-07-03,REPROBADO,63.07,
1798,2964,244,2025-07-04,APROBADO,88.76,
1799,2965,289,2025-07-05,APROBADO,97.2,
1800,2966,253,2025-07-08,APROBADO,90.92,
1801,2967,281,2025-07-08,APROBADO,84.28,
1802,2968,262,2025-07-08,APROBADO,79.72,
1803,2970,253,2025-07-12,APROBADO,80.35,
1804,2971,296,2025-07-10,APROBADO,82.66,
1805,2972,316,2025-07-02,REPROBADO,66.8,
1806,2973,310,2025-07-05,RETIRADO,,2025-07-27
1807,2975,280,2025-07-07,REPROBADO,50.47,
1808,2976,316,2025-07-10,APROBADO,79.38,
1809,2977,259,2025-07-08,APROBADO,72.35,
1810,2979,291,2025-07-11,RETIRADO,,2025-08-04
1811,2980,286,2025-07-11,REPROBADO,47.37,
1812,2982,289,2025-07-04,APROBADO,92.94,
1813,2983,318,2025-07-05,APROBADO,81.25,
1814,2985,292,2025-07-02,REPROBADO,51.63,
1815,2986,298,2025-07-05,APROBADO,99.69,
1816,2987,319,2025-07-12,APROBADO,71.94,
1817,2990,253,2025-07-05,REPROBADO,69.6,
1818,2991,248,2025-07-08,APROBADO,94.82,
1819,2992,289,2025-07-04,APROBADO,94.34,
1820,2993,258,2025-07-05,APROBADO,76.3,
1821,2994,281,2025-07-07,APROBADO,71.69,
1822,2996,308,2025-07-12,REPROBADO,21.69,
1823,2997,244,2025-07-11,RETIRADO,,2025-08-18
1824,2998,287,2025-07-05,APROBADO,81.41,
1825,2999,255,2025-07-12,APROBADO,88.45,
1826,3002,265,2025-07-06,APROBADO,95.68,
1827,3003,244,2025-07-04,APROBADO,74.0,
1828,3005,303,2025-07-04,REPROBADO,53.55,
1829,3006,272,2025-07-09,REPROBADO,49.79,
1830,3007,244,2025-07-04,APROBADO,92.87,
1831,3008,281,2025-07-12,APROBADO,70.58,
1832,3009,276,2025-07-02,REPROBADO,52.46,
1833,3010,253,2025-07-04,REPROBADO,26.83,
1834,3013,256,2025-07-03,APROBADO,72.33,
1835,3014,274,2025-07-02,REPROBADO,41.67,
1836,3015,310,2025-07-05,RETIRADO,,2025-07-30
1837,3016,290,2025-07-03,APROBADO,99.52,
1838,3018,273,2025-07-09,APROBADO,95.85,
1839,3020,319,2025-07-04,REPROBADO,31.66,
1840,3021,284,2025-07-08,RETIRADO,,2025-08-26
1841,3022,308,2025-07-08,APROBADO,98.85,
1842,3023,278,2025-07-09,RETIRADO,,2025-08-14
1843,3024,299,2025-07-12,APROBADO,80.71,
1844,3025,265,2025-07-11,APROBADO,97.58,
1845,3026,273,2025-07-04,APROBADO,93.33,
1846,3027,290,2025-07-05,APROBADO,70.09,
1847,3030,270,2025-07-07,APROBADO,75.99,
1848,3031,301,2025-07-08,REPROBADO,34.62,
1849,3032,308,2025-07-09,RETIRADO,,2025-09-14
1850,3033,280,2025-07-11,APROBADO,82.64,
1851,3034,320,2025-07-10,APROBADO,76.2,
1852,3035,305,2025-07-11,APROBADO,81.85,
1853,3036,245,2025-07-09,APROBADO,75.9,
1854,3037,308,2025-07-09,APROBADO,92.31,
1855,3038,299,2025-07-11,RETIRADO,,2025-09-17
1856,3039,274,2025-07-08,APROBADO,80.43,
1857,3041,273,2025-07-02,APROBADO,89.77,
1858,3043,320,2025-07-02,APROBADO,79.97,
1859,3044,283,2025-07-04,APROBADO,99.65,
1860,3048,287,2025-07-06,APROBADO,82.47,
1861,3049,314,2025-07-12,APROBADO,96.81,
1862,3050,274,2025-07-10,APROBADO,73.84,
1863,3051,249,2025-07-05,APROBADO,70.29,
1864,3053,299,2025-07-02,APROBADO,98.73,
1865,3056,292,2025-07-08,APROBADO,73.75,
1866,3058,308,2025-07-11,APROBADO,95.38,
1867,3061,263,2025-07-11,RETIRADO,,2025-08-18
1868,3063,293,2025-07-03,APROBADO,88.17,
1869,3064,245,2025-07-11,APROBADO,76.39,
1870,3065,290,2025-07-08,RETIRADO,,2025-09-18
1871,3067,300,2025-07-10,APROBADO,99.72,
1872,3070,299,2025-07-12,REPROBADO,68.18,
1873,3071,263,2025-07-10,REPROBADO,49.95,
1874,3074,310,2025-07-06,APROBADO,87.61,
1875,3075,300,2025-07-03,APROBADO,81.57,
1876,3076,320,2025-07-04,APROBADO,82.33,
1877,3077,249,2025-07-05,RETIRADO,,2025-09-15
1878,3082,322,2025-07-02,RETIRADO,,2025-07-27
1879,3083,286,2025-07-11,RETIRADO,,2025-07-30
1880,3085,274,2025-07-10,RETIRADO,,2025-09-12
1881,3086,290,2025-07-08,APROBADO,84.98,
1882,3087,300,2025-07-08,APROBADO,88.7,
1883,3088,254,2025-07-10,REPROBADO,27.2,
1884,3089,257,2025-07-05,APROBADO,98.86,
1885,3090,273,2025-07-05,REPROBADO,29.85,
1886,3092,287,2025-07-04,APROBADO,99.04,
1887,3095,307,2025-07-12,APROBADO,79.44,
1888,3096,317,2025-07-07,RETIRADO,,2025-09-09
1889,3098,283,2025-07-11,APROBADO,76.97,
1890,3099,291,2025-07-07,APROBADO,72.05,
1891,3104,245,2025-07-09,RETIRADO,,2025-08-19
1892,3105,317,2025-07-06,APROBADO,93.15,
1893,3106,250,2025-07-04,APROBADO,87.18,
1894,3107,301,2025-07-02,APROBADO,93.4,
1895,3108,296,2025-07-04,APROBADO,74.38,
1896,3113,299,2025-07-08,APROBADO,84.16,
1897,3114,290,2025-07-03,REPROBADO,27.14,
1898,3115,248,2025-07-11,REPROBADO,37.7,
1899,3116,268,2025-07-09,REPROBADO,69.82,
1900,3120,310,2025-07-10,APROBADO,99.48,
1901,3121,305,2025-07-03,APROBADO,98.78,
1902,3124,319,2025-07-08,APROBADO,92.22,
1903,3125,266,2025-07-08,APROBADO,87.88,
1904,3126,260,2025-07-04,RETIRADO,,2025-08-18
1905,3127,307,2025-07-02,APROBADO,99.89,
1906,3128,291,2025-07-06,APROBADO,71.89,
1907,3129,308,2025-07-11,APROBADO,88.44,
1908,3133,320,2025-07-08,APROBADO,98.13,
1909,3134,299,2025-07-12,RETIRADO,,2025-08-04
1910,3135,256,2025-07-12,APROBADO,89.48,
1911,3136,275,2025-07-03,APROBADO,84.71,
1912,3139,299,2025-07-08,REPROBADO,60.56,
1913,3140,270,2025-07-04,REPROBADO,64.13,
1914,3143,263,2025-07-05,APROBADO,83.12,
1915,3144,307,2025-07-06,RETIRADO,,2025-09-11
1916,3145,306,2025-07-08,RETIRADO,,2025-08-05
1917,3149,245,2025-07-04,RETIRADO,,2025-09-14
1918,3150,284,2025-07-06,APROBADO,73.98,
1919,3151,307,2025-07-05,APROBADO,76.93,
1920,3152,263,2025-07-09,APROBADO,77.8,
1921,3154,291,2025-07-09,REPROBADO,28.82,
1922,3155,266,2025-07-09,APROBADO,77.36,
1923,3156,261,2025-07-12,APROBADO,75.05,
1924,3157,266,2025-07-12,APROBADO,85.59,
1925,3159,308,2025-07-07,APROBADO,96.1,
1926,3160,281,2025-07-03,APROBADO,83.73,
1927,3161,277,2025-07-12,REPROBADO,28.28,
1928,3163,281,2025-07-04,APROBADO,99.58,
1929,3165,319,2025-07-06,APROBADO,88.19,
1930,3166,291,2025-07-10,APROBADO,76.52,
1931,3167,263,2025-07-04,APROBADO,75.86,
1932,3169,266,2025-07-11,REPROBADO,40.29,
1933,3170,313,2025-07-06,APROBADO,74.73,
1934,3172,254,2025-07-10,REPROBADO,33.83,
1935,3176,313,2025-07-06,APROBADO,74.95,
1936,3177,323,2025-07-11,APROBADO,72.6,
1937,3181,268,2025-07-06,REPROBADO,37.41,
1938,3182,309,2025-07-04,APROBADO,95.18,
1939,3184,273,2025-07-10,APROBADO,78.27,
1940,3185,254,2025-07-12,APROBADO,98.07,
1941,3186,283,2025-07-04,RETIRADO,,2025-08-07
1942,3188,309,2025-07-10,REPROBADO,67.3,
1943,3189,255,2025-07-03,REPROBADO,57.48,
1944,3191,310,2025-07-12,APROBADO,97.87,
1945,3192,279,2025-07-07,APROBADO,98.77,
1946,3195,272,2025-07-03,RETIRADO,,2025-08-19
1947,3196,283,2025-07-05,REPROBADO,54.63,
1948,3198,249,2025-07-11,APROBADO,99.58,
1949,3199,259,2025-07-07,APROBADO,93.6,
1950,3200,311,2025-07-02,APROBADO,93.8,
1951,3201,299,2025-07-07,REPROBADO,56.85,
1952,3203,317,2025-07-12,RETIRADO,,2025-07-29
1953,3204,277,2025-07-12,REPROBADO,42.07,
1954,3205,309,2025-07-06,REPROBADO,30.92,
1955,3207,306,2025-07-10,APROBADO,90.86,
1956,3209,255,2025-07-10,REPROBADO,68.84,
1957,3211,286,2025-07-02,APROBADO,95.21,
1958,3213,269,2025-07-02,REPROBADO,63.83,
1959,3215,300,2025-07-03,APROBADO,93.79,
1960,3216,281,2025-07-10,APROBADO,87.37,
1961,3217,274,2025-07-09,RETIRADO,,2025-09-13
1962,3218,283,2025-07-10,APROBADO,76.26,
1963,3219,295,2025-07-05,REPROBADO,35.76,
1964,3220,314,2025-07-06,APROBADO,99.05,
1965,3222,273,2025-07-06,APROBADO,80.49,
1966,3223,282,2025-07-02,APROBADO,76.34,
1967,3224,291,2025-07-02,APROBADO,86.21,
1968,3225,245,2025-07-07,RETIRADO,,2025-09-11
1969,3227,281,2025-07-09,APROBADO,73.16,
1970,3232,281,2025-07-03,REPROBADO,60.66,
1971,3234,275,2025-07-02,REPROBADO,35.19,
1972,3236,292,2025-07-06,APROBADO,78.59,
1973,3237,277,2025-07-11,APROBADO,90.89,
1974,3238,264,2025-07-05,APROBADO,95.44,
1975,3239,254,2025-07-04,APROBADO,84.42,
1976,3240,250,2025-07-03,REPROBADO,32.64,
1977,3241,264,2025-07-09,APROBADO,92.86,
1978,3242,290,2025-07-11,RETIRADO,,2025-08-29
1979,3244,272,2025-07-07,REPROBADO,65.47,
1980,3245,273,2025-07-02,APROBADO,98.99,
1981,3246,305,2025-07-12,APROBADO,94.6,
1982,3250,300,2025-07-04,RETIRADO,,2025-08-10
1983,3251,247,2025-07-04,APROBADO,90.77,
1984,3252,292,2025-07-03,APROBADO,92.23,
1985,3253,299,2025-07-12,APROBADO,76.58,
1986,3254,256,2025-07-08,RETIRADO,,2025-08-05
1987,3255,311,2025-07-08,REPROBADO,57.9,
1988,3256,265,2025-07-10,REPROBADO,41.5,
1989,3257,247,2025-07-06,REPROBADO,47.83,
1990,3258,285,2025-07-09,APROBADO,88.47,
1991,3260,257,2025-07-10,REPROBADO,60.85,
1992,3262,301,2025-07-10,APROBADO,91.81,
1993,3264,245,2025-07-04,REPROBADO,59.89,
1994,3266,250,2025-07-04,APROBADO,84.23,
1995,3267,254,2025-07-06,APROBADO,88.25,
1996,3268,295,2025-07-02,APROBADO,81.4,
1997,3270,283,2025-07-12,REPROBADO,62.49,
1998,3271,308,2025-07-09,APROBADO,70.88,
1999,3272,322,2025-07-08,APROBADO,98.52,
2000,3273,245,2025-07-08,RETIRADO,,2025-08-27
2001,3274,310,2025-07-10,APROBADO,87.21,
2002,3276,273,2025-07-08,APROBADO,77.44,
2003,3277,286,2025-07-07,APROBADO,79.06,
2004,3281,319,2025-07-04,REPROBADO,31.1,
2005,3282,295,2025-07-05,RETIRADO,,2025-08-02
2006,3284,279,2025-07-04,APROBADO,92.23,
2007,3287,256,2025-07-09,APROBADO,84.37,
2008,3290,320,2025-07-10,APROBADO,90.91,
2009,3291,259,2025-07-12,APROBADO,71.16,
2010,3293,274,2025-07-08,REPROBADO,43.45,
2011,3294,323,2025-07-10,APROBADO,99.66,
2012,3297,281,2025-07-06,APROBADO,91.19,
2013,3298,293,2025-07-12,REPROBADO,44.69,
2014,3299,269,2025-07-05,REPROBADO,66.45,
2015,3301,319,2025-07-09,APROBADO,86.69,
2016,3302,292,2025-07-12,APROBADO,74.91,
2017,3304,281,2025-07-05,APROBADO,78.45,
2018,3305,265,2025-07-03,REPROBADO,61.62,
2019,3307,245,2025-07-07,APROBADO,95.35,
2020,3309,256,2025-07-03,APROBADO,91.78,
2021,3310,266,2025-07-10,APROBADO,84.57,
2022,3311,313,2025-07-06,REPROBADO,26.89,
2023,3312,245,2025-07-12,REPROBADO,59.62,
2024,3316,283,2025-07-06,REPROBADO,64.98,
2025,3317,246,2025-07-05,RETIRADO,,2025-09-17
2026,3318,317,2025-07-02,APROBADO,78.18,
2027,3320,255,2025-07-05,APROBADO,91.55,
2028,3321,304,2025-07-07,APROBADO,95.6,
2029,3325,299,2025-07-05,REPROBADO,30.01,
2030,3326,250,2025-07-09,REPROBADO,36.45,
2031,3328,265,2025-07-06,REPROBADO,29.87,
2032,3329,290,2025-07-04,REPROBADO,46.78,
2033,3334,283,2025-07-06,APROBADO,91.4,
2034,3335,263,2025-07-04,APROBADO,82.15,
2035,3336,292,2025-07-08,APROBADO,82.51,
2036,3339,269,2025-07-10,REPROBADO,43.04,
2037,3340,273,2025-07-03,APROBADO,72.29,
2038,3342,295,2025-07-12,APROBADO,97.72,
2039,3345,301,2025-07-09,RETIRADO,,2025-08-16
2040,3346,311,2025-07-05,APROBADO,95.29,
2041,3348,254,2025-07-11,APROBADO,84.33,
2042,3349,287,2025-07-12,REPROBADO,49.16,
2043,3351,274,2025-07-09,APROBADO,78.58,
2044,3352,317,2025-07-05,REPROBADO,30.82,
2045,3353,293,2025-07-04,APROBADO,70.69,
2046,3354,301,2025-07-12,REPROBADO,67.51,
2047,3356,259,2025-07-08,APROBADO,87.53,
2048,3358,246,2025-07-07,RETIRADO,,2025-08-22
2049,3359,322,2025-07-10,APROBADO,71.6,
2050,3360,314,2025-07-03,APROBADO,95.09,
2051,3361,256,2025-07-06,APROBADO,73.58,
2052,3363,265,2025-07-11,APROBADO,70.5,
2053,3365,246,2025-07-11,REPROBADO,56.93,
2054,3367,299,2025-07-08,APROBADO,93.23,
2055,3369,295,2025-07-09,APROBADO,97.49,
2056,3370,259,2025-07-10,APROBADO,82.31,
2057,3372,281,2025-07-09,RETIRADO,,2025-08-13
2058,3374,304,2025-07-05,APROBADO,92.72,
2059,3375,294,2025-07-09,APROBADO,98.54,
2060,3376,277,2025-07-04,APROBADO,90.76,
2061,3378,319,2025-07-08,APROBADO,85.79,
2062,3379,272,2025-07-08,RETIRADO,,2025-08-02
2063,3380,299,2025-07-03,REPROBADO,62.05,
2064,3381,264,2025-07-12,REPROBADO,54.94,
2065,3382,320,2025-07-02,APROBADO,93.97,
2066,3384,260,2025-07-11,APROBADO,77.87,
2067,3385,257,2025-07-08,APROBADO,84.69,
2068,3387,284,2025-07-07,REPROBADO,43.98,
2069,3393,301,2025-07-05,APROBADO,79.31,
2070,3394,286,2025-07-10,APROBADO,77.83,
2071,3396,294,2025-07-10,APROBADO,80.39,
2072,3397,290,2025-07-11,APROBADO,79.11,
2073,3398,309,2025-07-11,APROBADO,95.27,
2074,3399,246,2025-07-08,REPROBADO,25.78,
2075,3400,263,2025-07-04,REPROBADO,58.72,
2076,3401,282,2025-07-04,APROBADO,77.29,
2077,3403,245,2025-07-03,APROBADO,80.35,
2078,3404,313,2025-07-06,APROBADO,95.74,
2079,3405,290,2025-07-05,REPROBADO,49.52,
2080,3406,263,2025-07-02,APROBADO,76.75,
2081,3407,317,2025-07-09,APROBADO,76.55,
2082,3408,261,2025-07-03,RETIRADO,,2025-09-17
2083,3410,254,2025-07-02,APROBADO,78.02,
2084,3412,302,2025-07-06,APROBADO,94.03,
2085,3415,297,2025-07-05,REPROBADO,69.62,
2086,3416,250,2025-07-12,APROBADO,87.31,
2087,3419,245,2025-07-04,APROBADO,95.45,
2088,3421,257,2025-07-09,APROBADO,97.32,
2089,3422,251,2025-07-06,APROBADO,75.31,
2090,3423,272,2025-07-08,REPROBADO,35.85,
2091,3424,263,2025-07-04,APROBADO,81.12,
2092,3425,270,2025-07-12,REPROBADO,42.59,
2093,3426,317,2025-07-04,RETIRADO,,2025-08-17
2094,3428,299,2025-07-10,APROBADO,91.58,
2095,3430,273,2025-07-11,REPROBADO,55.76,
2096,3431,320,2025-07-09,APROBADO,94.61,
2097,3432,300,2025-07-03,APROBADO,73.23,
2098,3435,281,2025-07-12,APROBADO,94.19,
2099,3436,256,2025-07-03,REPROBADO,51.93,
2100,3437,282,2025-07-05,APROBADO,77.13,
2101,3438,276,2025-07-11,RETIRADO,,2025-08-25
2102,3442,263,2025-07-02,APROBADO,95.93,
2103,3443,313,2025-07-11,REPROBADO,43.81,
2104,3444,254,2025-07-10,APROBADO,91.17,
2105,3445,269,2025-07-04,APROBADO,97.62,
2106,3447,245,2025-07-09,APROBADO,71.12,
2107,3450,318,2025-07-11,APROBADO,70.25,
2108,3452,256,2025-07-07,APROBADO,96.67,
2109,3453,282,2025-07-03,RETIRADO,,2025-08-05
2110,3457,278,2025-07-11,RETIRADO,,2025-07-31
2111,3459,293,2025-07-03,REPROBADO,22.91,
2112,3462,272,2025-07-09,RETIRADO,,2025-07-30
2113,3463,319,2025-07-06,APROBADO,74.6,
2114,3464,287,2025-07-02,APROBADO,98.35,
2115,3465,292,2025-07-09,APROBADO,96.04,
2116,3466,299,2025-07-12,RETIRADO,,2025-07-31
2117,3467,275,2025-07-08,APROBADO,79.32,
2118,3468,323,2025-07-09,RETIRADO,,2025-08-19
2119,3470,284,2025-07-03,REPROBADO,21.87,
2120,3472,263,2025-07-09,APROBADO,86.6,
2121,3474,290,2025-07-07,REPROBADO,24.16,
2122,3478,276,2025-07-05,APROBADO,81.8,
2123,3482,306,2025-07-08,REPROBADO,46.52,
2124,3483,251,2025-07-05,APROBADO,88.51,
2125,3484,321,2025-07-06,RETIRADO,,2025-07-31
2126,3485,299,2025-07-03,APROBADO,96.59,
2127,3486,275,2025-07-02,RETIRADO,,2025-07-24
2128,3492,314,2025-07-11,APROBADO,70.14,
2129,3493,256,2025-07-05,APROBADO,82.77,
2130,3495,299,2025-07-03,APROBADO,81.95,
2131,3497,323,2025-07-10,APROBADO,96.02,
2132,3498,252,2025-07-09,RETIRADO,,2025-09-03
2133,3500,311,2025-07-09,APROBADO,83.57,
2134,3503,277,2025-07-12,REPROBADO,66.41,
2135,3506,312,2025-07-05,APROBADO,76.23,
2136,3508,267,2025-07-09,RETIRADO,,2025-08-02
2137,3510,282,2025-07-02,REPROBADO,68.23,
2138,3511,263,2025-07-10,REPROBADO,66.77,
2139,3512,291,2025-07-10,APROBADO,86.25,
2140,3513,264,2025-07-07,RETIRADO,,2025-07-31
2141,3514,256,2025-07-07,APROBADO,72.55,
2142,3515,249,2025-07-04,RETIRADO,,2025-08-16
2143,3516,302,2025-07-04,REPROBADO,28.97,
2144,3517,263,2025-07-11,APROBADO,77.28,
2145,3521,292,2025-07-02,RETIRADO,,2025-08-21
2146,3522,304,2025-07-07,APROBADO,94.84,
2147,3523,318,2025-07-06,REPROBADO,67.06,
